"ID","Name_submitted","Overall_score","Name_matched_id","Name_matched","Name_score","Name_matched_rank","Author_submitted","Author_matched","Author_score","Canonical_author","Name_matched_accepted_family","Genus_submitted","Genus_matched","Genus_score","Specific_epithet_submitted","Specific_epithet_matched","Specific_epithet_score","Family_submitted","Family_matched","Family_score","Infraspecific_rank","Infraspecific_epithet_matched","Infraspecific_epithet_score","Infraspecific_rank_2","Infraspecific_epithet_2_matched","Infraspecific_epithet_2_score","Annotations","Unmatched_terms","Name_matched_url","Name_matched_lsid","Phonetic","Taxonomic_status","Accepted_name","Accepted_species","Accepted_name_author","Accepted_name_id","Accepted_name_rank","Accepted_name_url","Accepted_name_lsid","Accepted_family","Overall_score_order","Highertaxa_score_order","Source","Warnings","WarningsEng"
"929","Opuntia_pinkavae",0.9,"1227279","Opuntia pinkavae",1,"species","","",NA,"B.D.Parfitt","Cactaceae","Opuntia","Opuntia",1,"pinkavae","pinkavae",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/d4c86a2c-a8a9-43bf-bde1-09c0e8219292","","Y","Accepted","Opuntia pinkavae","Opuntia pinkavae","B.D.Parfitt","1227279","species","https://caryophyllales.org/cdm_dataportal/taxon/d4c86a2c-a8a9-43bf-bde1-09c0e8219292","","Cactaceae","1","1","cact","0",""
"930","Opuntia_polyacantha",0.9,"1269760","Opuntia polyacantha",1,"species","","",NA,"Haw.","Cactaceae","Opuntia","Opuntia",1,"polyacantha","polyacantha",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/cae71970-b4bc-47e0-8f4a-a6db56fadc05","","Y","Accepted","Opuntia polyacantha","Opuntia polyacantha","Haw.","1269760","species","https://caryophyllales.org/cdm_dataportal/taxon/cae71970-b4bc-47e0-8f4a-a6db56fadc05","","Cactaceae","1","1","cact","0",""
"931","Opuntia_aurea",0.9,"1269714","Opuntia aurea",1,"species","","",NA,"E.M.Baxter","Cactaceae","Opuntia","Opuntia",1,"aurea","aurea",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/6ebabc4d-6a31-40ab-94b4-4027638f8dd8","","Y","Accepted","Opuntia aurea","Opuntia aurea","E.M.Baxter","1269714","species","https://caryophyllales.org/cdm_dataportal/taxon/6ebabc4d-6a31-40ab-94b4-4027638f8dd8","","Cactaceae","1","1","cact","0",""
"932","Opuntia_depressa",0.9,"1272306","Opuntia depressa",1,"species","","",NA,"Rose","Cactaceae","Opuntia","Opuntia",1,"depressa","depressa",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/b18b8ea3-187b-4655-aff3-cd22a1d81af8","","Y","Accepted","Opuntia depressa","Opuntia depressa","Rose","1272306","species","https://caryophyllales.org/cdm_dataportal/taxon/b18b8ea3-187b-4655-aff3-cd22a1d81af8","","Cactaceae","1","1","cact","0",""
"933","Opuntia_decumbens",0.9,"380999","Opuntia decumbens",1,"species","","",NA,"Salm-Dyck","Cactaceae","Opuntia","Opuntia",1,"decumbens","decumbens",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/5e830934-b143-457c-95bb-58cbb295232c","","Y","Accepted","Opuntia decumbens","Opuntia decumbens","Salm-Dyck","380999","species","https://caryophyllales.org/cdm_dataportal/taxon/5e830934-b143-457c-95bb-58cbb295232c","","Cactaceae","1","1","cact","0",""
"934","Opuntia_puberula",0.9,"1231473","Opuntia puberula",1,"species","","",NA,"Pfeiff.","Cactaceae","Opuntia","Opuntia",1,"puberula","puberula",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/d62870cc-fc1a-4a0d-be55-6cc5d93a80cd","","Y","Accepted","Opuntia puberula","Opuntia puberula","Pfeiff.","1231473","species","https://caryophyllales.org/cdm_dataportal/taxon/d62870cc-fc1a-4a0d-be55-6cc5d93a80cd","","Cactaceae","1","1","cact","0",""
"935","Opuntia_quimilo",0.9,"1271739","Opuntia quimilo",1,"species","","",NA,"K.Schum.","Cactaceae","Opuntia","Opuntia",1,"quimilo","quimilo",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/072e128f-0237-4f56-b21a-3a4842ae9d14","","Y","Accepted","Opuntia quimilo","Opuntia quimilo","K.Schum.","1271739","species","https://caryophyllales.org/cdm_dataportal/taxon/072e128f-0237-4f56-b21a-3a4842ae9d14","","Cactaceae","1","1","cact","0",""
"936","Opuntia_quitensis",0.9,"1270743","Opuntia quitensis",1,"species","","",NA,"F.A.C.Weber","Cactaceae","Opuntia","Opuntia",1,"quitensis","quitensis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/c2f0ff98-bb8e-48de-90f6-b9b3f4df19ea","","Y","Accepted","Opuntia quitensis","Opuntia quitensis","F.A.C.Weber","1270743","species","https://caryophyllales.org/cdm_dataportal/taxon/c2f0ff98-bb8e-48de-90f6-b9b3f4df19ea","","Cactaceae","1","1","cact","0",""
"937","Opuntia_bonaerensis",0.9,"1271950","Opuntia bonaerensis",1,"species","","",NA,"Speg.","Cactaceae","Opuntia","Opuntia",1,"bonaerensis","bonaerensis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/5c75f388-8922-45fc-b264-eb4d90faad3f","","Y","Accepted","Opuntia bonaerensis","Opuntia bonaerensis","Speg.","1271950","species","https://caryophyllales.org/cdm_dataportal/taxon/5c75f388-8922-45fc-b264-eb4d90faad3f","","Cactaceae","1","1","cact","0",""
"938","Opuntia_megapotamica",0.9,"1240114","Opuntia megapotamica",1,"species","","",NA,"Arechav.","Cactaceae","Opuntia","Opuntia",1,"megapotamica","megapotamica",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/672dd70a-98fc-47fc-9678-9c9046060286","","Y","Accepted","Opuntia megapotamica","Opuntia megapotamica","Arechav.","1240114","species","https://caryophyllales.org/cdm_dataportal/taxon/672dd70a-98fc-47fc-9678-9c9046060286","","Cactaceae","1","1","cact","0",""
"939","Opuntia_elata",0.9,"1271738","Opuntia elata",1,"species","","",NA,"Link & Otto ex Salm-Dyck","Cactaceae","Opuntia","Opuntia",1,"elata","elata",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/1be83aec-9cd5-4ff3-95dd-7caad5946046","","Y","Accepted","Opuntia elata","Opuntia elata","Link & Otto ex Salm-Dyck","1271738","species","https://caryophyllales.org/cdm_dataportal/taxon/1be83aec-9cd5-4ff3-95dd-7caad5946046","","Cactaceae","1","1","cact","0",""
"940","Opuntia_retrorsa",0.9,"1270659","Opuntia retrorsa",1,"species","","",NA,"Speg.","Cactaceae","Opuntia","Opuntia",1,"retrorsa","retrorsa",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/18aab564-c9ea-4adb-8878-cdec2cc2507c/synonymy?highlite=7f8b66c0-8b92-4060-8141-f60e2dabddc7&acceptedFor=7f8b66c0-8b92-4060-8141-f60e2dabddc7#7f8b66c0-8b92-4060-8141-f60e2dabddc7","","Y","Synonym","Opuntia anacantha var. retrorsa","Opuntia anacantha","(Speg.) R.Kiesling","1381538","variety","https://caryophyllales.org/cdm_dataportal/taxon/18aab564-c9ea-4adb-8878-cdec2cc2507c","","Cactaceae","1","1","cact","0",""
"941","Opuntia_monacantha",0.9,"381052","Opuntia monacantha",1,"species","","",NA,"(Willd.) Haw.","Cactaceae","Opuntia","Opuntia",1,"monacantha","monacantha",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/13292067-21e9-4a8a-b47b-84235b36704d","","Y","Accepted","Opuntia monacantha","Opuntia monacantha","(Willd.) Haw.","381052","species","https://caryophyllales.org/cdm_dataportal/taxon/13292067-21e9-4a8a-b47b-84235b36704d","","Cactaceae","1","1","cact","0",""
"942","Opuntia_arechavaletae",0.9,"1381542","Opuntia arechavaletae",1,"species","","",NA,"Speg.","Cactaceae","Opuntia","Opuntia",1,"arechavaletae","arechavaletae",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/32c2500b-ba77-444e-b77b-e644e7b27192","","Y","Accepted","Opuntia arechavaletae","Opuntia arechavaletae","Speg.","1381542","species","https://caryophyllales.org/cdm_dataportal/taxon/32c2500b-ba77-444e-b77b-e644e7b27192","","Cactaceae","1","1","cact","0",""
"943","Opuntia_galapageia",0.9,"1271002","Opuntia galapageia",1,"species","","",NA,"Hemsl.","Cactaceae","Opuntia","Opuntia",1,"galapageia","galapageia",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/29e831d2-00c1-4d94-bb0f-bc0ba1f5bc95","","Y","Accepted","Opuntia galapageia","Opuntia galapageia","Hemsl.","1271002","species","https://caryophyllales.org/cdm_dataportal/taxon/29e831d2-00c1-4d94-bb0f-bc0ba1f5bc95","","Cactaceae","1","1","cact","0",""
"944","Tacinga_funalis",0.9,"1237911","Tacinga funalis",1,"species","","",NA,"Britton & Rose","Cactaceae","Tacinga","Tacinga",1,"funalis","funalis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/41466595-2f6d-447d-85c1-803cdc2bd627","","Y","Accepted","Tacinga funalis","Tacinga funalis","Britton & Rose","1237911","species","https://caryophyllales.org/cdm_dataportal/taxon/41466595-2f6d-447d-85c1-803cdc2bd627","","Cactaceae","1","1","cact","0",""
"945","Tacinga_inamoena",0.9,"401993","Tacinga inamoena",1,"species","","",NA,"(K.Schum.) N.P.Taylor & Stuppy","Cactaceae","Tacinga","Tacinga",1,"inamoena","inamoena",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/bacac4fe-0d60-4528-b938-f8729a567d09","","Y","Accepted","Tacinga inamoena","Tacinga inamoena","(K.Schum.) N.P.Taylor & Stuppy","401993","species","https://caryophyllales.org/cdm_dataportal/taxon/bacac4fe-0d60-4528-b938-f8729a567d09","","Cactaceae","1","1","cact","0",""
"946","Tacinga_saxatilis",0.9,"401996","Tacinga saxatilis",1,"species","","",NA,"(F.Ritter) N.P.Taylor & Stuppy","Cactaceae","Tacinga","Tacinga",1,"saxatilis","saxatilis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/052697ce-9062-46f5-b422-2e7038a132be","","Y","Accepted","Tacinga saxatilis","Tacinga saxatilis","(F.Ritter) N.P.Taylor & Stuppy","401996","species","https://caryophyllales.org/cdm_dataportal/taxon/052697ce-9062-46f5-b422-2e7038a132be","","Cactaceae","1","1","cact","0",""
"947","Tacinga_palmadora",0.9,"401994","Tacinga palmadora",1,"species","","",NA,"(Britton & Rose) N.P.Taylor & Stuppy","Cactaceae","Tacinga","Tacinga",1,"palmadora","palmadora",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/aed0d80e-f3cd-47da-9a9b-06cb9aa3c602","","Y","Accepted","Tacinga palmadora","Tacinga palmadora","(Britton & Rose) N.P.Taylor & Stuppy","401994","species","https://caryophyllales.org/cdm_dataportal/taxon/aed0d80e-f3cd-47da-9a9b-06cb9aa3c602","","Cactaceae","1","1","cact","0",""
"948","Brasiliopuntia_brasiliensis",0.9,"564140","Brasiliopuntia brasiliensis",1,"species","","",NA,"(Willd.) A.Berger","Cactaceae","Brasiliopuntia","Brasiliopuntia",1,"brasiliensis","brasiliensis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/dcda3961-c1e1-4cc9-adeb-4e4ecbee31b4","","Y","Accepted","Brasiliopuntia brasiliensis","Brasiliopuntia brasiliensis","(Willd.) A.Berger","564140","species","https://caryophyllales.org/cdm_dataportal/taxon/dcda3961-c1e1-4cc9-adeb-4e4ecbee31b4","","Cactaceae","1","1","cact","0",""
"949","Tunilla_erectoclada",0.9,"401125","Tunilla erectoclada",1,"species","","",NA,"(Backeb.) D.R.Hunt & Iliff","Cactaceae","Tunilla","Tunilla",1,"erectoclada","erectoclada",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/5c5e1abd-abe4-41fc-8b62-a486f74fd55f/synonymy?highlite=5312c416-01da-44a4-9e9b-a9225a8c4ea8&acceptedFor=5312c416-01da-44a4-9e9b-a9225a8c4ea8#5312c416-01da-44a4-9e9b-a9225a8c4ea8","","Y","Synonym","Airampoa erectoclada","Airampoa erectoclada","(Backeb.) Doweld","518310","species","https://caryophyllales.org/cdm_dataportal/taxon/5c5e1abd-abe4-41fc-8b62-a486f74fd55f","","Cactaceae","1","1","cact","0",""
"950","Tunilla_soehrensii",0.9,"1266494","Tunilla soehrensii",1,"species","","",NA,"(Britton & Rose) D.R.Hunt & Iliff","Cactaceae","Tunilla","Tunilla",1,"soehrensii","soehrensii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/161c4e64-8cd8-41a0-a3f4-19769d4dc437/synonymy?highlite=1b444a17-5cc9-49cb-9f7d-16bc6a9394f8&acceptedFor=1b444a17-5cc9-49cb-9f7d-16bc6a9394f8#1b444a17-5cc9-49cb-9f7d-16bc6a9394f8","","Y","Synonym","Airampoa ayrampo","Airampoa ayrampo","(Azara) Doweld","518304","species","https://caryophyllales.org/cdm_dataportal/taxon/161c4e64-8cd8-41a0-a3f4-19769d4dc437","","Cactaceae","1","1","cact","0",""
"951","Tunilla_corrugata",0.9,"401124","Tunilla corrugata",1,"species","","",NA,"(Gillies ex Loudon) D.R.Hunt & Iliff","Cactaceae","Tunilla","Tunilla",1,"corrugata","corrugata",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/1c5862a5-5438-44f7-b852-d33ae9a4f95e/synonymy?highlite=6ff9e94b-f289-40ef-b4af-b17e9d9387e8&acceptedFor=6ff9e94b-f289-40ef-b4af-b17e9d9387e8#6ff9e94b-f289-40ef-b4af-b17e9d9387e8","","Y","Synonym","Airampoa corrugata","Airampoa corrugata","(Salm-Dyck) Doweld","518309","species","https://caryophyllales.org/cdm_dataportal/taxon/1c5862a5-5438-44f7-b852-d33ae9a4f95e","","Cactaceae","1","1","cact","0",""
"952","Miqueliopuntia_miquelii",0.9,"1026337","Miqueliopuntia miquelii",1,"species","","",NA,"(Monv.) F.Ritter","Cactaceae","Miqueliopuntia","Miqueliopuntia",1,"miquelii","miquelii",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/82130cda-51ca-46ad-9220-2aa95fe8be2d","","Y","Accepted","Miqueliopuntia miquelii","Miqueliopuntia miquelii","(Monv.) F.Ritter","1026337","species","https://caryophyllales.org/cdm_dataportal/taxon/82130cda-51ca-46ad-9220-2aa95fe8be2d","","Cactaceae","1","1","cact","0",""
"953","Opuntia_salmiana",0.9,"1271292","Opuntia salmiana",1,"species","","",NA,"J.Parm. ex Pfeiff.","Cactaceae","Opuntia","Opuntia",1,"salmiana","salmiana",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/05ca9b78-f0a1-48c4-8418-059a3a0d1fd1/synonymy?highlite=3fd4274d-62cf-41c9-a9c9-342c12b3bd09&acceptedFor=3fd4274d-62cf-41c9-a9c9-342c12b3bd09#3fd4274d-62cf-41c9-a9c9-342c12b3bd09","","Y","Synonym","Salmonopuntia salmiana","Salmonopuntia salmiana","(J.Parm. ex Pfeiff.) P.V.Heath","433302","species","https://caryophyllales.org/cdm_dataportal/taxon/05ca9b78-f0a1-48c4-8418-059a3a0d1fd1","","Cactaceae","1","1","cact","0",""
"954","Consolea_moniliformis",0.9,"612482","Consolea moniliformis",1,"species","","",NA,"(L.) A.Berger","Cactaceae","Consolea","Consolea",1,"moniliformis","moniliformis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/eb9263e8-1932-49c9-83ed-ea2fc6c72eae","","Y","Accepted","Consolea moniliformis","Consolea moniliformis","(L.) A.Berger","612482","species","https://caryophyllales.org/cdm_dataportal/taxon/eb9263e8-1932-49c9-83ed-ea2fc6c72eae","","Cactaceae","1","1","cact","0",""
"955","Consolea_spinosissima",0.9,"612488","Consolea spinosissima",1,"species","","",NA,"(Mill.) Lem.","Cactaceae","Consolea","Consolea",1,"spinosissima","spinosissima",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/f0243330-799c-40a0-bb57-f34f62d0144b","","Y","Accepted","Consolea spinosissima","Consolea spinosissima","(Mill.) Lem.","612488","species","https://caryophyllales.org/cdm_dataportal/taxon/f0243330-799c-40a0-bb57-f34f62d0144b","","Cactaceae","1","1","cact","0",""
"956","Cumulopuntia_chichensis",0.9,"622235","Cumulopuntia chichensis",1,"species","","",NA,"(Cárdenas) E.F.Anderson","Cactaceae","Cumulopuntia","Cumulopuntia",1,"chichensis","chichensis",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/14321097-d7d0-47b8-bbb1-9c32725a7576","","Y","Accepted","Cumulopuntia chichensis","Cumulopuntia chichensis","(Cárdenas) E.F.Anderson","622235","species","https://caryophyllales.org/cdm_dataportal/taxon/14321097-d7d0-47b8-bbb1-9c32725a7576","","Cactaceae","1","1","cact","0",""
"957","Cumulopuntia_boliviana",0.9,"622232","Cumulopuntia boliviana",1,"species","","",NA,"(Salm-Dyck) F.Ritter","Cactaceae","Cumulopuntia","Cumulopuntia",1,"boliviana","boliviana",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/d3f6e9d7-8ac5-4593-a539-0a9e481b174f","","Y","Accepted","Cumulopuntia boliviana","Cumulopuntia boliviana","(Salm-Dyck) F.Ritter","622232","species","https://caryophyllales.org/cdm_dataportal/taxon/d3f6e9d7-8ac5-4593-a539-0a9e481b174f","","Cactaceae","1","1","cact","0",""
"958","Cumulopuntia_rossiana",0.9,"622261","Cumulopuntia rossiana",1,"species","","",NA,"(Heinrich & Backeb.) F.Ritter","Cactaceae","Cumulopuntia","Cumulopuntia",1,"rossiana","rossiana",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/a7c072d8-c6e6-48cd-8381-5ffcfce9399b","","Y","Accepted","Cumulopuntia rossiana","Cumulopuntia rossiana","(Heinrich & Backeb.) F.Ritter","622261","species","https://caryophyllales.org/cdm_dataportal/taxon/a7c072d8-c6e6-48cd-8381-5ffcfce9399b","","Cactaceae","1","1","cact","0",""
"959","Cumulopuntia_iturbicola",0.9,"741161","Cumulopuntia iturbicola",1,"species","","",NA,"G.J.Charles","Cactaceae","Cumulopuntia","Cumulopuntia",1,"iturbicola","iturbicola",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/436097b8-1836-454f-ba55-c59901a32906","","Y","Accepted","Cumulopuntia iturbicola","Cumulopuntia iturbicola","G.J.Charles","741161","species","https://caryophyllales.org/cdm_dataportal/taxon/436097b8-1836-454f-ba55-c59901a32906","","Cactaceae","1","1","cact","0",""
"960","Cumulopuntia_ignota",0.9,"622248","Cumulopuntia ignota",1,"species","","",NA,"(Britton & Rose) F.Ritter","Cactaceae","Cumulopuntia","Cumulopuntia",1,"ignota","ignota",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/ad758231-48b8-4f69-b9f5-16a7798b78c3","","Y","Accepted","Cumulopuntia ignota","Cumulopuntia ignota","(Britton & Rose) F.Ritter","622248","species","https://caryophyllales.org/cdm_dataportal/taxon/ad758231-48b8-4f69-b9f5-16a7798b78c3","","Cactaceae","1","1","cact","0",""
"961","Cumulopuntia_corotilla",0.9,"622236","Cumulopuntia corotilla",1,"species","","",NA,"(K.Schum. ex Vaupel) E.F.Anderson","Cactaceae","Cumulopuntia","Cumulopuntia",1,"corotilla","corotilla",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/1e6a0b37-893d-47b8-8b89-fa920fe099a6","","Y","Accepted","Cumulopuntia corotilla","Cumulopuntia corotilla","(K.Schum. ex Vaupel) E.F.Anderson","622236","species","https://caryophyllales.org/cdm_dataportal/taxon/1e6a0b37-893d-47b8-8b89-fa920fe099a6","","Cactaceae","1","1","cact","0",""
"962","Cumulopuntia_subterranea",0.9,"622263","Cumulopuntia subterranea",1,"species","","",NA,"(R.E.Fr.) F.Ritter","Cactaceae","Cumulopuntia","Cumulopuntia",1,"subterranea","subterranea",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/04e4fa56-4d22-4e6a-b928-ea8bba53096e","","Y","Accepted","Cumulopuntia subterranea","Cumulopuntia subterranea","(R.E.Fr.) F.Ritter","622263","species","https://caryophyllales.org/cdm_dataportal/taxon/04e4fa56-4d22-4e6a-b928-ea8bba53096e","","Cactaceae","1","1","cact","0",""
"963","Cumulopuntia_leucophaea",0.9,"1379106","Cumulopuntia leucophaea",1,"species","","",NA,"(Phil.) Hoxey","Cactaceae","Cumulopuntia","Cumulopuntia",1,"leucophaea","leucophaea",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/de3ae3d8-1a5f-4b57-a680-b4c5bc679b68","","Y","Accepted","Cumulopuntia leucophaea","Cumulopuntia leucophaea","(Phil.) Hoxey","1379106","species","https://caryophyllales.org/cdm_dataportal/taxon/de3ae3d8-1a5f-4b57-a680-b4c5bc679b68","","Cactaceae","1","1","cact","0",""
"964","Cumulopuntia_sphaerica",0.9,"622262","Cumulopuntia sphaerica",1,"species","","",NA,"(C.F.Först.) E.F.Anderson","Cactaceae","Cumulopuntia","Cumulopuntia",1,"sphaerica","sphaerica",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/c79631cd-b192-4726-bb2d-0e990981a0d7","","Y","Accepted","Cumulopuntia sphaerica","Cumulopuntia sphaerica","(C.F.Först.) E.F.Anderson","622262","species","https://caryophyllales.org/cdm_dataportal/taxon/c79631cd-b192-4726-bb2d-0e990981a0d7","","Cactaceae","1","1","cact","0",""
"965","Austrocylindropuntia_pachypus",0.9,"550718","Austrocylindropuntia pachypus",1,"species","","",NA,"(K.Schum.) Backeb.","Cactaceae","Austrocylindropuntia","Austrocylindropuntia",1,"pachypus","pachypus",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/b9945da2-2bbb-4e31-9987-8fcd3bf7b65d","","Y","Accepted","Austrocylindropuntia pachypus","Austrocylindropuntia pachypus","(K.Schum.) Backeb.","550718","species","https://caryophyllales.org/cdm_dataportal/taxon/b9945da2-2bbb-4e31-9987-8fcd3bf7b65d","","Cactaceae","1","1","cact","0",""
"966","Austrocylindropuntia_subulata",0.9,"550728","Austrocylindropuntia subulata",1,"species","","",NA,"(Muehlenpf.) Backeb.","Cactaceae","Austrocylindropuntia","Austrocylindropuntia",1,"subulata","subulata",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/9f1c8a0c-a15e-4062-9ea9-95d90b8dd9ae","","Y","Accepted","Austrocylindropuntia subulata","Austrocylindropuntia subulata","(Muehlenpf.) Backeb.","550728","species","https://caryophyllales.org/cdm_dataportal/taxon/9f1c8a0c-a15e-4062-9ea9-95d90b8dd9ae","","Cactaceae","1","1","cact","0",""
"967","Austrocylindropuntia_cylindrica",0.9,"550700","Austrocylindropuntia cylindrica",1,"species","","",NA,"(Lam.) Backeb.","Cactaceae","Austrocylindropuntia","Austrocylindropuntia",1,"cylindrica","cylindrica",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/7935cb4f-eedf-4f68-a622-4732aed04603","","Y","Accepted","Austrocylindropuntia cylindrica","Austrocylindropuntia cylindrica","(Lam.) Backeb.","550700","species","https://caryophyllales.org/cdm_dataportal/taxon/7935cb4f-eedf-4f68-a622-4732aed04603","","Cactaceae","1","1","cact","0",""
"968","Austrocylindropuntia_vestita",0.9,"550735","Austrocylindropuntia vestita",1,"species","","",NA,"(Salm-Dyck) Backeb.","Cactaceae","Austrocylindropuntia","Austrocylindropuntia",1,"vestita","vestita",1,"","",NA,"","",NA,"","",NA,"","_","https://caryophyllales.org/cdm_dataportal/taxon/21d7525a-24f3-4dde-af97-77190cf9a6d2","","Y","Accepted","Austrocylindropuntia vestita","Austrocylindropuntia vestita","(Salm-Dyck) Backeb.","550735","species","https://caryophyllales.org/cdm_dataportal/taxon/21d7525a-24f3-4dde-af97-77190cf9a6d2","","Cactaceae","1","1","cact","0",""
